,Remuneration,Spending_Score,Product,Customer_Segments,Review_Polarity,Summary_Polarity
1591,44.28,42,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
1592,44.28,46,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
1593,48.38,55,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
1594,49.2,42,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
1595,49.2,50,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
1596,50.02,42,3436,AveSpending_and_AveRemuneration,0.0038201622153235084,0.10333333333333336
1597,112.34,18,3436,LowSpending_and_HighRemuneration,0.0038201622153235084,0.10333333333333336
1598,27.06,92,6466,HighSpending_and_LowRemuneration,0.2651401222651223,0.2316666666666667
1599,48.38,55,6466,AveSpending_and_AveRemuneration,0.2651401222651223,0.2316666666666667
1600,64.78,83,6466,HighSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1601,70.52,95,6466,HighSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1602,71.34,10,6466,LowSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1603,72.16,15,6466,LowSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1604,76.26,90,6466,HighSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1605,79.54,32,6466,LowSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1606,79.54,86,6466,HighSpending_and_HighRemuneration,0.2651401222651223,0.2316666666666667
1607,27.06,92,999,HighSpending_and_LowRemuneration,0.2161257215007215,0.29214285714285715
1608,31.98,61,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1609,32.8,42,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1610,35.26,45,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1611,37.72,51,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1612,37.72,55,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1613,38.54,52,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1614,40.18,55,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1615,50.84,48,999,AveSpending_and_AveRemuneration,0.2161257215007215,0.29214285714285715
1616,27.06,14,3478,LowSpending_and_LowRemuneration,0.1909698905151286,0.20833333333333334
1617,41.0,49,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1618,44.28,51,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1619,46.74,58,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1620,48.38,41,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1621,49.2,52,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1622,50.02,42,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1623,50.02,49,3478,AveSpending_and_AveRemuneration,0.1909698905151286,0.20833333333333334
1624,112.34,83,3478,HighSpending_and_HighRemuneration,0.1909698905151286,0.20833333333333334
1625,27.06,14,6471,LowSpending_and_LowRemuneration,0.3536309523809524,0.21666666666666665
1626,48.38,41,6471,AveSpending_and_AveRemuneration,0.3536309523809524,0.21666666666666665
1627,66.42,5,6471,LowSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1628,71.34,27,6471,LowSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1629,71.34,92,6471,HighSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1630,72.16,69,6471,HighSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1631,79.54,32,6471,LowSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1632,79.54,86,6471,HighSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1633,80.36,15,6471,LowSpending_and_HighRemuneration,0.3536309523809524,0.21666666666666665
1634,27.06,14,815,LowSpending_and_LowRemuneration,0.27417618646785313,0.23613095238095236
1635,31.98,28,815,LowSpending_and_LowRemuneration,0.27417618646785313,0.23613095238095236
1636,34.44,52,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1637,35.26,41,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1638,37.72,46,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1639,38.54,52,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1640,38.54,59,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1641,40.18,42,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1642,50.84,59,815,AveSpending_and_AveRemuneration,0.27417618646785313,0.23613095238095236
1643,31.98,36,2495,AveSpending_and_AveRemuneration,0.18068163576355326,0.20041666666666663
1644,52.48,46,2495,AveSpending_and_AveRemuneration,0.18068163576355326,0.20041666666666663
1645,54.94,57,2495,AveSpending_and_AveRemuneration,0.18068163576355326,0.20041666666666663
1646,57.4,29,2495,LowSpending_and_HighRemuneration,0.18068163576355326,0.20041666666666663
1647,58.22,11,2495,LowSpending_and_HighRemuneration,0.18068163576355326,0.20041666666666663
1648,58.22,75,2495,HighSpending_and_HighRemuneration,0.18068163576355326,0.20041666666666663
1649,59.04,34,2495,AveSpending_and_AveRemuneration,0.18068163576355326,0.20041666666666663
1650,63.96,1,2495,LowSpending_and_HighRemuneration,0.18068163576355326,0.20041666666666663
1651,84.46,17,2495,LowSpending_and_HighRemuneration,0.18068163576355326,0.20041666666666663
1652,31.98,61,2518,AveSpending_and_AveRemuneration,0.22737836304777095,0.29500000000000004
1653,53.3,48,2518,AveSpending_and_AveRemuneration,0.22737836304777095,0.29500000000000004
1654,54.94,56,2518,AveSpending_and_AveRemuneration,0.22737836304777095,0.29500000000000004
1655,57.4,77,2518,HighSpending_and_HighRemuneration,0.22737836304777095,0.29500000000000004
1656,58.22,75,2518,HighSpending_and_HighRemuneration,0.22737836304777095,0.29500000000000004
1657,59.04,34,2518,AveSpending_and_AveRemuneration,0.22737836304777095,0.29500000000000004
1658,59.04,71,2518,HighSpending_and_HighRemuneration,0.22737836304777095,0.29500000000000004
1659,63.96,78,2518,HighSpending_and_HighRemuneration,0.22737836304777095,0.29500000000000004
1660,84.46,85,2518,HighSpending_and_HighRemuneration,0.22737836304777095,0.29500000000000004
1661,31.98,28,10196,LowSpending_and_LowRemuneration,0.2613922481758008,0.37249999999999994
1662,53.3,50,10196,AveSpending_and_AveRemuneration,0.2613922481758008,0.37249999999999994
1663,54.94,40,10196,AveSpending_and_AveRemuneration,0.2613922481758008,0.37249999999999994
1664,58.22,35,10196,AveSpending_and_AveRemuneration,0.2613922481758008,0.37249999999999994
1665,58.22,9,10196,LowSpending_and_HighRemuneration,0.2613922481758008,0.37249999999999994
1666,59.04,71,10196,HighSpending_and_HighRemuneration,0.2613922481758008,0.37249999999999994
1667,59.86,5,10196,LowSpending_and_HighRemuneration,0.2613922481758008,0.37249999999999994
1668,63.96,1,10196,LowSpending_and_HighRemuneration,0.2613922481758008,0.37249999999999994
1669,84.46,23,10196,LowSpending_and_HighRemuneration,0.2613922481758008,0.37249999999999994
1670,31.98,65,10232,HighSpending_and_LowRemuneration,0.20628207586064726,0.295
1671,53.3,43,10232,AveSpending_and_AveRemuneration,0.20628207586064726,0.295
1672,56.58,58,10232,AveSpending_and_AveRemuneration,0.20628207586064726,0.295
1673,58.22,95,10232,HighSpending_and_HighRemuneration,0.20628207586064726,0.295
1674,58.22,75,10232,HighSpending_and_HighRemuneration,0.20628207586064726,0.295
1675,59.86,5,10232,LowSpending_and_HighRemuneration,0.20628207586064726,0.295
1676,59.86,88,10232,HighSpending_and_HighRemuneration,0.20628207586064726,0.295
1677,63.96,73,10232,HighSpending_and_HighRemuneration,0.20628207586064726,0.295
1678,84.46,69,10232,HighSpending_and_HighRemuneration,0.20628207586064726,0.295
1679,32.8,55,10240,AveSpending_and_AveRemuneration,0.19387693452380952,0.27181818181818185
1680,53.3,59,10240,AveSpending_and_AveRemuneration,0.19387693452380952,0.27181818181818185
1681,56.58,91,10240,HighSpending_and_HighRemuneration,0.19387693452380952,0.27181818181818185
1682,58.22,11,10240,LowSpending_and_HighRemuneration,0.19387693452380952,0.27181818181818185
1683,59.04,34,10240,AveSpending_and_AveRemuneration,0.19387693452380952,0.27181818181818185
1684,59.86,88,10240,HighSpending_and_HighRemuneration,0.19387693452380952,0.27181818181818185
1685,59.86,7,10240,LowSpending_and_HighRemuneration,0.19387693452380952,0.27181818181818185
1686,64.78,35,10240,LowSpending_and_HighRemuneration,0.19387693452380952,0.27181818181818185
1687,92.66,8,10240,LowSpending_and_HighRemuneration,0.19387693452380952,0.27181818181818185
1688,32.8,47,10241,AveSpending_and_AveRemuneration,0.2418359421963318,0.20750000000000002
1689,54.94,43,10241,AveSpending_and_AveRemuneration,0.2418359421963318,0.20750000000000002
1690,57.4,29,10241,LowSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1691,58.22,75,10241,HighSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1692,59.04,71,10241,HighSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1693,59.86,7,10241,LowSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1694,59.86,73,10241,HighSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1695,64.78,83,10241,HighSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1696,92.66,91,10241,HighSpending_and_HighRemuneration,0.2418359421963318,0.20750000000000002
1697,32.8,42,10270,AveSpending_and_AveRemuneration,0.21890401918343091,0.2668371212121212
1698,54.94,57,10270,AveSpending_and_AveRemuneration,0.21890401918343091,0.2668371212121212
1699,57.4,77,10270,HighSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1700,58.22,9,10270,LowSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1701,59.86,5,10270,LowSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1702,59.86,73,10270,HighSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1703,60.68,10,10270,LowSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1704,66.42,5,10270,LowSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1705,98.4,16,10270,LowSpending_and_HighRemuneration,0.21890401918343091,0.2668371212121212
1706,32.8,42,10281,AveSpending_and_AveRemuneration,0.18641950713192162,0.16125
1707,54.94,56,10281,AveSpending_and_AveRemuneration,0.18641950713192162,0.16125
1708,58.22,35,10281,AveSpending_and_AveRemuneration,0.18641950713192162,0.16125
1709,58.22,75,10281,HighSpending_and_HighRemuneration,0.18641950713192162,0.16125
1710,59.86,88,10281,HighSpending_and_HighRemuneration,0.18641950713192162,0.16125
1711,60.68,10,10281,LowSpending_and_HighRemuneration,0.18641950713192162,0.16125
1712,60.68,72,10281,HighSpending_and_HighRemuneration,0.18641950713192162,0.16125
1713,66.42,93,10281,HighSpending_and_HighRemuneration,0.18641950713192162,0.16125
1714,98.4,79,10281,HighSpending_and_HighRemuneration,0.18641950713192162,0.16125
1715,34.44,52,4470,AveSpending_and_AveRemuneration,0.2050031405994325,0.3567613636363637
1716,54.94,40,4470,AveSpending_and_AveRemuneration,0.2050031405994325,0.3567613636363637
1717,58.22,95,4470,HighSpending_and_HighRemuneration,0.2050031405994325,0.3567613636363637
1718,59.04,34,4470,AveSpending_and_AveRemuneration,0.2050031405994325,0.3567613636363637
1719,59.86,7,4470,LowSpending_and_HighRemuneration,0.2050031405994325,0.3567613636363637
1720,60.68,72,4470,HighSpending_and_HighRemuneration,0.2050031405994325,0.3567613636363637
1721,61.5,5,4470,LowSpending_and_HighRemuneration,0.2050031405994325,0.3567613636363637
1722,69.7,26,4470,LowSpending_and_HighRemuneration,0.2050031405994325,0.3567613636363637
1723,103.32,28,4470,LowSpending_and_HighRemuneration,0.2050031405994325,0.3567613636363637
1724,34.44,60,4477,AveSpending_and_AveRemuneration,0.22447552447552446,0.284
1725,56.58,58,4477,AveSpending_and_AveRemuneration,0.22447552447552446,0.284
1726,58.22,11,4477,LowSpending_and_HighRemuneration,0.22447552447552446,0.284
1727,59.04,71,4477,HighSpending_and_HighRemuneration,0.22447552447552446,0.284
1728,59.86,73,4477,HighSpending_and_HighRemuneration,0.22447552447552446,0.284
1729,61.5,5,4477,LowSpending_and_HighRemuneration,0.22447552447552446,0.284
1730,61.5,93,4477,HighSpending_and_HighRemuneration,0.22447552447552446,0.284
1731,69.7,75,4477,HighSpending_and_HighRemuneration,0.22447552447552446,0.284
1732,103.32,74,4477,HighSpending_and_HighRemuneration,0.22447552447552446,0.284
1733,35.26,54,4491,AveSpending_and_AveRemuneration,0.2917000450937951,0.1351010101010101
1734,56.58,91,4491,HighSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1735,58.22,75,4491,HighSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1736,59.86,5,4491,LowSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1737,60.68,10,4491,LowSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1738,61.5,93,4491,HighSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1739,62.32,40,4491,AveSpending_and_AveRemuneration,0.2917000450937951,0.1351010101010101
1740,70.52,20,4491,LowSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1741,112.34,18,4491,LowSpending_and_HighRemuneration,0.2917000450937951,0.1351010101010101
1742,35.26,60,2795,AveSpending_and_AveRemuneration,0.03916868876737297,0.3051666666666667
1743,57.4,29,2795,LowSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1744,58.22,9,2795,LowSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1745,59.86,88,2795,HighSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1746,60.68,72,2795,HighSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1747,62.32,40,2795,AveSpending_and_AveRemuneration,0.03916868876737297,0.3051666666666667
1748,62.32,87,2795,HighSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1749,70.52,95,2795,HighSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1750,112.34,83,2795,HighSpending_and_HighRemuneration,0.03916868876737297,0.3051666666666667
1751,49.2,49,6504,AveSpending_and_AveRemuneration,0.10418100649350648,0.17958333333333334
1752,66.42,93,6504,HighSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1753,71.34,63,6504,HighSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1754,72.16,13,6504,LowSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1755,72.16,86,6504,HighSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1756,76.26,14,6504,LowSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1757,79.54,86,6504,HighSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1758,80.36,15,6504,LowSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1759,80.36,88,6504,HighSpending_and_HighRemuneration,0.10418100649350648,0.17958333333333334
1760,49.2,40,6507,AveSpending_and_AveRemuneration,0.2550256222943723,0.16565656565656567
1761,69.7,26,6507,LowSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1762,71.34,13,6507,LowSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1763,72.16,86,6507,HighSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1764,72.16,15,6507,LowSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1765,76.26,90,6507,HighSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1766,80.36,15,6507,LowSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1767,80.36,88,6507,HighSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1768,81.18,39,6507,LowSpending_and_HighRemuneration,0.2550256222943723,0.16565656565656567
1769,49.2,42,3403,AveSpending_and_AveRemuneration,0.24857238632826867,0.23913636363636362
1770,69.7,75,3403,HighSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1771,71.34,75,3403,HighSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1772,72.16,15,3403,LowSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1773,72.16,69,3403,HighSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1774,79.54,32,3403,LowSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1775,80.36,88,3403,HighSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1776,81.18,39,3403,LowSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1777,81.18,97,3403,HighSpending_and_HighRemuneration,0.24857238632826867,0.23913636363636362
1778,49.2,52,4390,AveSpending_and_AveRemuneration,0.19062513793396146,0.13148809523809524
1779,70.52,20,4390,LowSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1780,71.34,10,4390,LowSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1781,72.16,69,4390,HighSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1782,76.26,14,4390,LowSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1783,79.54,86,4390,HighSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1784,81.18,39,4390,LowSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1785,81.18,97,4390,HighSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
1786,82.82,24,4390,LowSpending_and_HighRemuneration,0.19062513793396146,0.13148809523809524
